,para_index,tag,para,num_utterances,raw_utter_list,tokenized_sent,chapter_tag
2449,2449,narrative,"I looked at him—merely looked at him—with my sense of his
      amazing assurance, and my dawning resolution to ring for Louis and have
      him shown out of the room expressed in every line of my face. It is
      perfectly incredible, but quite true, that my face did not appear to
      produce the slightest impression on him. Born without nerves—evidently
      born without nerves.",0,[],"['I looked at him—merely looked at him—with my sense of his\n      amazing assurance, and my dawning resolution to ring for Louis and have\n      him shown out of the room expressed in every line of my face. It is\n      perfectly incredible, but quite true, that my face did not appear to\n      produce the slightest impression on him. Born without nerves—evidently\n      born without nerves.']",
2450,2450,utterance,"""You hesitate?"" he said. ""Mr. Fairlie! I understand that hesitation. You
      object—see, sir, how my sympathies look straight down into your
      thoughts!—you object that Lady Glyde is not in health and not in
      spirits to take the long journey, from Hampshire to this place, by
      herself. Her own maid is removed from her, as you know, and of other
      servants fit to travel with her, from one end of England to another, there
      are none at Blackwater Park. You object, again, that she cannot
      comfortably stop and rest in London, on her way here, because she cannot
      comfortably go alone to a public hotel where she is a total stranger. In
      one breath, I grant both objections—in another breath, I remove
      them. Follow me, if you please, for the last time. It was my intention,
      when I returned to England with Sir Percival, to settle myself in the
      neighbourhood of London. That purpose has just been happily accomplished.
      I have taken, for six months, a little furnished house in the quarter
      called St. John's Wood. Be so obliging as to keep this fact in your mind,
      and observe the programme I now propose. Lady Glyde travels to London (a
      short journey)—I myself meet her at the station—I take her to
      rest and sleep at my house, which is also the house of her aunt—when
      she is restored I escort her to the station again—she travels to
      this place, and her own maid (who is now under your roof) receives her at
      the carriage-door. Here is comfort consulted—here are the interests
      of propriety consulted—here is your own duty—duty of
      hospitality, sympathy, protection, to an unhappy lady in need of all three—smoothed
      and made easy, from the beginning to the end. I cordially invite you, sir,
      to second my efforts in the sacred interests of the family. I seriously
      advise you to write, by my hands, offering the hospitality of your house
      (and heart), and the hospitality of my house (and heart), to that injured
      and unfortunate lady whose cause I plead to-day.""",2,"['""You hesitate?""', '""Mr. Fairlie! I understand that hesitation. You\n      object—see, sir, how my sympathies look straight down into your\n      thoughts!—you object that Lady Glyde is not in health and not in\n      spirits to take the long journey, from Hampshire to this place, by\n      herself. Her own maid is removed from her, as you know, and of other\n      servants fit to travel with her, from one end of England to another, there\n      are none at Blackwater Park. You object, again, that she cannot\n      comfortably stop and rest in London, on her way here, because she cannot\n      comfortably go alone to a public hotel where she is a total stranger. In\n      one breath, I grant both objections—in another breath, I remove\n      them. Follow me, if you please, for the last time. It was my intention,\n      when I returned to England with Sir Percival, to settle myself in the\n      neighbourhood of London. That purpose has just been happily accomplished.\n      I have taken, for six months, a little furnished house in the quarter\n      called St. John\'s Wood. Be so obliging as to keep this fact in your mind,\n      and observe the programme I now propose. Lady Glyde travels to London (a\n      short journey)—I myself meet her at the station—I take her to\n      rest and sleep at my house, which is also the house of her aunt—when\n      she is restored I escort her to the station again—she travels to\n      this place, and her own maid (who is now under your roof) receives her at\n      the carriage-door. Here is comfort consulted—here are the interests\n      of propriety consulted—here is your own duty—duty of\n      hospitality, sympathy, protection, to an unhappy lady in need of all three—smoothed\n      and made easy, from the beginning to the end. I cordially invite you, sir,\n      to second my efforts in the sacred interests of the family. I seriously\n      advise you to write, by my hands, offering the hospitality of your house\n      (and heart), and the hospitality of my house (and heart), to that injured\n      and unfortunate lady whose cause I plead to-day.""']","['""You hesitate?""', '""Mr Fairlie! I understand that hesitation. You\n      object—see, sir, how my sympathies look straight down into your\n      thoughts!—you object that Lady Glyde is not in health and not in\n      spirits to take the long journey, from Hampshire to this place, by\n      herself. Her own maid is removed from her, as you know, and of other\n      servants fit to travel with her, from one end of England to another, there\n      are none at Blackwater Park. You object, again, that she cannot\n      comfortably stop and rest in London, on her way here, because she cannot\n      comfortably go alone to a public hotel where she is a total stranger. In\n      one breath, I grant both objections—in another breath, I remove\n      them. Follow me, if you please, for the last time. It was my intention,\n      when I returned to England with Sir Percival, to settle myself in the\n      neighbourhood of London. That purpose has just been happily accomplished.\n      I have taken, for six months, a little furnished house in the quarter\n      called St. John\'s Wood. Be so obliging as to keep this fact in your mind,\n      and observe the programme I now propose. Lady Glyde travels to London (a\n      short journey)—I myself meet her at the station—I take her to\n      rest and sleep at my house, which is also the house of her aunt—when\n      she is restored I escort her to the station again—she travels to\n      this place, and her own maid (who is now under your roof) receives her at\n      the carriage-door. Here is comfort consulted—here are the interests\n      of propriety consulted—here is your own duty—duty of\n      hospitality, sympathy, protection, to an unhappy lady in need of all three—smoothed\n      and made easy, from the beginning to the end. I cordially invite you, sir,\n      to second my efforts in the sacred interests of the family. I seriously\n      advise you to write, by my hands, offering the hospitality of your house\n      (and heart), and the hospitality of my house (and heart), to that injured\n      and unfortunate lady whose cause I plead to-day.""']",
2451,2451,narrative,"He waved his horrid hand at me—he struck his infectious breast—he
      addressed me oratorically, as if I was laid up in the House of Commons. It
      was high time to take a desperate course of some sort. It was also high
      time to send for Louis, and adopt the precaution of fumigating the room.",0,[],"['He waved his horrid hand at me—he struck his infectious breast—he\n      addressed me oratorically, as if I was laid up in the House of Commons. It\n      was high time to take a desperate course of some sort. It was also high\n      time to send for Louis, and adopt the precaution of fumigating the room.']",
2452,2452,utterance,"In this trying emergency an idea occurred to me—an inestimable idea
      which, so to speak, killed two intrusive birds with one stone. I
      determined to get rid of the Count's tiresome eloquence, and of Lady
      Glyde's tiresome troubles, by complying with this odious foreigner's
      request, and writing the letter at once. There was not the least danger of
      the invitation being accepted, for there was not the least chance that
      Laura would consent to leave Blackwater Park while Marian was lying there
      ill. How this charmingly convenient obstacle could have escaped the
      officious penetration of the Count, it was impossible to conceive—but
      it had escaped him. My dread that he might yet discover it, if I
      allowed him any more time to think, stimulated me to such an amazing
      degree, that I struggled into a sitting position—seized, really
      seized, the writing materials by my side, and produced the letter as
      rapidly as if I had been a common clerk in an office. ""Dearest Laura,
      Please come, whenever you like. Break the journey by sleeping in London at
      your aunt's house. Grieved to hear of dear Marian's illness. Ever
      affectionately yours."" I handed these lines, at arm's length, to the Count—I
      sank back in my chair—I said, ""Excuse me—I am entirely
      prostrated—I can do no more. Will you rest and lunch downstairs?
      Love to all, and sympathy, and so on. Good-morning.""",2,"['""Dearest Laura,\n      Please come, whenever you like. Break the journey by sleeping in London at\n      your aunt\'s house. Grieved to hear of dear Marian\'s illness. Ever\n      affectionately yours.""', '""Excuse me—I am entirely\n      prostrated—I can do no more. Will you rest and lunch downstairs?\n      Love to all, and sympathy, and so on. Good-morning.""']","[""In this trying emergency an idea occurred to me—an inestimable idea\n      which, so to speak, killed two intrusive birds with one stone. I\n      determined to get rid of the Count's tiresome eloquence, and of Lady\n      Glyde's tiresome troubles, by complying with this odious foreigner's\n      request, and writing the letter at once. There was not the least danger of\n      the invitation being accepted, for there was not the least chance that\n      Laura would consent to leave Blackwater Park while Marian was lying there\n      ill. How this charmingly convenient obstacle could have escaped the\n      officious penetration of the Count, it was impossible to conceive—but\n      it had escaped him. My dread that he might yet discover it, if I\n      allowed him any more time to think, stimulated me to such an amazing\n      degree, that I struggled into a sitting position—seized, really\n      seized, the writing materials by my side, and produced the letter as\n      rapidly as if I had been a common clerk in an office. "", '""Dearest Laura,\n      Please come, whenever you like. Break the journey by sleeping in London at\n      your aunt\'s house. Grieved to hear of dear Marian\'s illness. Ever\n      affectionately yours.""', '""Excuse me—I am entirely\n      prostrated—I can do no more. Will you rest and lunch downstairs?\n      Love to all, and sympathy, and so on. Good-morning.""']",
2453,2453,narrative,"He made another speech—the man was absolutely inexhaustible. I
      closed my eyes—I endeavoured to hear as little as possible. In spite
      of my endeavours I was obliged to hear a great deal. My sister's endless
      husband congratulated himself, and congratulated me, on the result of our
      interview—he mentioned a great deal more about his sympathies and
      mine—he deplored my miserable health—he offered to write me a
      prescription—he impressed on me the necessity of not forgetting what
      he had said about the importance of light—he accepted my obliging
      invitation to rest and lunch—he recommended me to expect Lady Glyde
      in two or three days' time—he begged my permission to look forward
      to our next meeting, instead of paining himself and paining me, by saying
      farewell—he added a great deal more, which, I rejoice to think, I
      did not attend to at the time, and do not remember now. I heard his
      sympathetic voice travelling away from me by degrees—but, large as
      he was, I never heard him. He had the negative merit of being
      absolutely noiseless. I don't know when he opened the door, or when he
      shut it. I ventured to make use of my eyes again, after an interval of
      silence—and he was gone.",0,[],"[""He made another speech—the man was absolutely inexhaustible. I\n      closed my eyes—I endeavoured to hear as little as possible. In spite\n      of my endeavours I was obliged to hear a great deal. My sister's endless\n      husband congratulated himslf, and congratulated me, on the result of our\n      interview—he mentioned a great deal more about his sympathies and\n      mine—he deplored my miserable health—he offered to write me a\n      prescription—he impressed on me the necessity of not forgetting what\n      he had said about the importance of light—he accepted my obliging\n      invitation to rest and lunch—he recommended me to expect Lady Glyde\n      in two or three days' time—he begged my permisson to look forward\n      to our next meeting, instead of paining himslf and paining me, by saying\n      farewell—he added a great deal more, which, I rejoice to think, I\n      did not attend to at the time, and do not remember now. I heard his\n      sympathetic voice travelling away from me by degrees—but, large as\n      he was, I never heard him. He had the negative merit of being\n      absolutely noiseless. I don't know when he opened the door, or when he\n      shut it. I ventured to make use of my eyes again, after an interval of\n      silence—and he was gone.""]",
2454,2454,narrative,"I rang for Louis, and retired to my bathroom. Tepid water, strengthened
      with aromatic vinegar, for myself, and copious fumigation for my study,
      were the obvious precautions to take, and of course I adopted them. I
      rejoice to say they proved successful. I enjoyed my customary siesta. I
      awoke moist and cool.",0,[],"['I rang for Louis, and retired to my bathroom. Tepid water, strengthened\n      with aromatic vinegar, for myself, and copious fumigation for my study,\n      were the obvious precautions to take, and of course I adopted them. I\n      rejoice to say they proved successful. I enjoyed my customary siesta. I\n      awoke moist and cool.']",
2455,2455,narrative,"My first inquiries were for the Count. Had we really got rid of him? Yes—he
      had gone away by the afternoon train. Had he lunched, and if so, upon
      what? Entirely upon fruit-tart and cream. What a man! What a digestion!",0,[],"['My first inquiries were for the Count. Had we really got rid of him? Yes—he\n      had gone away by the afternoon train. Had he lunched, and if so, upon\n      what? Entirely upon fruit-tart and cream. What a man! What a digestion!']",
2456,2456,narrative,"Am I expected to say anything more? I believe not. I believe I have
      reached the limits assigned to me. The shocking circumstances which
      happened at a later period did not, I am thankful to say, happen in my
      presence. I do beg and entreat that nobody will be so very unfeeling as to
      lay any part of the blame of those circumstances on me. I did
      everything for the best. I am not answerable for a deplorable calamity,
      which it was quite impossible to foresee. I am shattered by it—I
      have suffered under it, as nobody else has suffered. My servant, Louis
      (who is really attached to me in his unintelligent way), thinks I shall
      never get over it. He sees me dictating at this moment, with my
      handkerchief to my eyes. I wish to mention, in justice to myself, that it
      was not my fault, and that I am quite exhausted and heartbroken. Need I
      say more?",0,[],"['Am I expected to say anything more? I believe not. I believe I have\n      reached the limits assigned to me. The shocking circumsances which\n      happened at a later period did not, I am thankful to say, happen in my\n      presence. I do beg and entreat that nobody will be so very unfeeling as to\n      lay any part of the blame of those circumsances on me. I did\n      everything for the best. I am not answerable for a deplorable calamity,\n      which it was quite impossible to foresee. I am shattered by it—I\n      have suffered under it, as nobody else has suffered. My servant, Louis\n      (who is really attached to me in his unintelligent way), thinks I shall\n      never get over it. He sees me dictating at this moment, with my\n      handkerchief to my eyes. I wish to mention, in justice to myself, that it\n      was not my fault, and that I am quite exhausted and heartbroken. Need I\n      say more?']",
2457,2457,narrative,"I am asked to state plainly what I know of the progress of Miss Halcombe's
      illness and of the circumstances under which Lady Glyde left Blackwater
      Park for London.",0,[],"[""I am asked to state plainly what I know of the progress of MissHalcombe's\n      illness and of the circumsances under which Lady Glyde left Blackwater\n      Park for London.""]",
2458,2458,narrative,"The reason given for making this demand on me is, that my testimony is
      wanted in the interests of truth. As the widow of a clergyman of the
      Church of England (reduced by misfortune to the necessity of accepting a
      situation), I have been taught to place the claims of truth above all
      other considerations. I therefore comply with a request which I might
      otherwise, through reluctance to connect myself with distressing family
      affairs, have hesitated to grant.",0,[],"['The reason given for making this demand on me is, that my testimony is\n      wanted in the interests of truth. As the widow of a clergyman of the\n      Church of England (reduced by misfortune to the necessity of accepting a\n      situation), I have been taught to place the claimsof truth above all\n      other considerations. I therefore comply with a request which I might\n      otherwise, through reluctance to connect myself with distressing family\n      affairs, have hesitated to grant.']",
2459,2459,narrative,"I made no memorandum at the time, and I cannot therefore be sure to a day
      of the date, but I believe I am correct in stating that Miss Halcombe's
      serious illness began during the last fortnight or ten days in June. The
      breakfast hour was late at Blackwater Park—sometimes as late as ten,
      never earlier than half-past nine. On the morning to which I am now
      referring, Miss Halcombe (who was usually the first to come down) did not
      make her appearance at the table. After the family had waited a quarter of
      an hour, the upper housemaid was sent to see after her, and came running
      out of the room dreadfully frightened. I met the servant on the stairs,
      and went at once to Miss Halcombe to see what was the matter. The poor
      lady was incapable of telling me. She was walking about her room with a
      pen in her hand, quite light-headed, in a state of burning fever.",0,[],"[""I made no memorandum at the time, and I cannot therefore be sure to a day\n      of the date, but I believe I am correct in stating that MissHalcombe's\n      serious illness began during the last fortnight or ten days in June. The\n      breakfast hour was late at Blackwater Park—sometimes as late as ten,\n      never earlier than half-past nine. On the morning to which I am now\n      referring, MissHalcombe (who was usually the first to come down) did not\n      make her appearance at the table. After the family had waited a quarter of\n      an hour, the upper housemaid was sent to see after her, and came running\n      out of the room dreadfully frightened. I met the servant on the stairs,\n      and went at once to MissHalcombe to see what was the matter. The poor\n      lady was incapable of telling me. She was walking about her room with a\n      pen in her hand, quite light-headed, in a state of burning fever.""]",
2460,2460,narrative,"Lady Glyde (being no longer in Sir Percival's service, I may, without
      impropriety, mention my former mistress by her name, instead of calling
      her my lady) was the first to come in from her own bedroom. She was so
      dreadfully alarmed and distressed that she was quite useless. The Count
      Fosco, and his lady, who came upstairs immediately afterwards, were both
      most serviceable and kind. Her ladyship assisted me to get Miss Halcombe
      to her bed. His lordship the Count remained in the sitting-room, and
      having sent for my medicine-chest, made a mixture for Miss Halcombe, and a
      cooling lotion to be applied to her head, so as to lose no time before the
      doctor came. We applied the lotion, but we could not get her to take the
      mixture. Sir Percival undertook to send for the doctor. He despatched a
      groom, on horseback, for the nearest medical man, Mr. Dawson, of Oak
      Lodge.",0,[],"[""Lady Glyde (being no longer in Sir Percival's service, I may, without\n      impropriety, mention my former mistress by her name, instead of calling\n      her my lady) was the first to come in from her own bedroom. She was so\n      dreadfully alarmed and distressed that she was quite useless. The Count\n      Fosco, and his lady, who came upstairs immediately afterwards, were both\n      most serviceable and kind. Her ladyship assisted me to get MissHalcombe\n      to her bed. His lordship the Count remained in the sitting-room, and\n      having sent for my medicine-chest, made a mixture for MissHalcombe, and a\n      cooling lotion to be applied to her head, so as to lose no time before the\n      doctor came. We applied the lotion, but we could not get her to take the\n      mixture. Sir Percival undertook to send for the doctor. He despatched a\n      groom, on horseback, for the nearest medical man, Mr Dawson, of Oak\n      Lodge.""]",
2461,2461,narrative,"Mr. Dawson arrived in less than an hour's time. He was a respectable
      elderly man, well known all round the country, and we were much alarmed
      when we found that he considered the case to be a very serious one.",0,[],"[""Mr Dawson arrived in less than an hour's time. He was a respectable\n      elderly man, well known all round the country, and we were much alarmed\n      when we found that he considered the case to be a very serious one.""]",
2462,2462,narrative,"His lordship the Count affably entered into conversation with Mr. Dawson,
      and gave his opinions with a judicious freedom. Mr. Dawson, not
      over-courteously, inquired if his lordship's advice was the advice of a
      doctor, and being informed that it was the advice of one who had studied
      medicine unprofessionally, replied that he was not accustomed to consult
      with amateur physicians. The Count, with truly Christian meekness of
      temper, smiled and left the room. Before he went out he told me that he
      might be found, in case he was wanted in the course of the day, at the
      boat-house on the banks of the lake. Why he should have gone there, I
      cannot say. But he did go, remaining away the whole day till seven
      o'clock, which was dinner-time. Perhaps he wished to set the example of
      keeping the house as quiet as possible. It was entirely in his character
      to do so. He was a most considerate nobleman.",0,[],"[""His lordship the Count affably entered into conversation with Mr Dawson,\n      and gave his opinions with a judicious freedom. Mr Dawson, not\n      over-courteously, inquired if his lordship's advice was the advice of a\n      doctor, and being informed that it was the advice of one who had studied\n      medicine unprofessionally, replied that he was not accustomed to consult\n      with amateur physicians. The Count, with truly Christian meekness of\n      temper, smiled and left the room. Before he went out he told me that he\n      might be found, in case he was wanted in the course of the day, at the\n      boat-house on the banks of the lake. Why he should have gone there, I\n      cannot say. But he did go, remaining away the whole day till seven\n      o'clock, which was dinner-time. Perhaps he wished to set the example of\n      keeping the house as quiet as possible. It was entirely in his character\n      to do so. He was a most considerate nobleman.""]",
2463,2463,narrative,"Miss Halcombe passed a very bad night, the fever coming and going, and
      getting worse towards the morning instead of better. No nurse fit to wait
      on her being at hand in the neighbourhood, her ladyship the Countess and
      myself undertook the duty, relieving each other. Lady Glyde, most
      unwisely, insisted on sitting up with us. She was much too nervous and too
      delicate in health to bear the anxiety of Miss Halcombe's illness calmly.
      She only did herself harm, without being of the least real assistance. A
      more gentle and affectionate lady never lived—but she cried, and she
      was frightened, two weaknesses which made her entirely unfit to be present
      in a sick-room.",0,[],"[""MissHalcombe passed a very bad night, the fever coming and going, and\n      getting worse towards the morning instead of better. No nurse fit to wait\n      on her being at hand in the neighbourhood, her ladyship the Countess and\n      myself undertook the duty, relieving each other. Lady Glyde, most\n      unwisely, insisted on sitting up with us. She was much too nervous and too\n      delicate in health to bear the anxiety of MissHalcombe's illness calmly.\n      She only did herself harm, without being of the least real assistance. A\n      more gentle and affectionate lady never lived—but she cried, and she\n      was frightened, two weaknesses which made her entirely unfit to be present\n      in a sick-room.""]",
2464,2464,narrative,Sir Percival and the Count came in the morning to make their inquiries.,0,[],['Sir Percival and the Count came in the morning to make their inquiries.'],
2465,2465,utterance,"Sir Percival (from distress, I presume, at his lady's affliction and at
      Miss Halcombe's illness) appeared much confused and unsettled in his mind.
      His lordship testified, on the contrary, a becoming composure and
      interest. He had his straw hat in one hand, and his book in the other, and
      he mentioned to Sir Percival in my hearing that he would go out again and
      study at the lake. ""Let us keep the house quiet,"" he said. ""Let us not
      smoke indoors, my friend, now Miss Halcombe is ill. You go your way, and I
      will go mine. When I study I like to be alone. Good-morning, Mrs.
      Michelson.""",2,"['""Let us keep the house quiet,""', '""Let us not\n      smoke indoors, my friend, now Miss Halcombe is ill. You go your way, and I\n      will go mine. When I study I like to be alone. Good-morning, Mrs.\n      Michelson.""']","[""Sir Percival (from distress, I presume, at his lady's affliction and at\n      MissHalcombe's illness) appeared much confused and unsettled in his mind.\n      His lordship testified, on the contrary, a becoming composure and\n      interest. He had his straw hat in one hand, and his book in the other, and\n      he mentioned to Sir Percival in my hearing that he would go out again and\n      study at the lake. "", '""Let us keep the house quiet,""', '""Let us not\n      smoke indoors, my friend, now MissHalcombe is ill. You go your way, and I\n      will go mine. When I study I like to be alone. Good-morning, Mrs\n      Michelson.""']",
2466,2466,narrative,"Sir Percival was not civil enough—perhaps I ought in justice to say,
      not composed enough—to take leave of me with the same polite
      attention. The only person in the house, indeed, who treated me, at that
      time or at any other, on the footing of a lady in distressed
      circumstances, was the Count. He had the manners of a true nobleman—he
      was considerate towards every one. Even the young person (Fanny by name)
      who attended on Lady Glyde was not beneath his notice. When she was sent
      away by Sir Percival, his lordship (showing me his sweet little birds at
      the time) was most kindly anxious to know what had become of her, where
      she was to go the day she left Blackwater Park, and so on. It is in such
      little delicate attentions that the advantages of aristocratic birth
      always show themselves. I make no apology for introducing these
      particulars—they are brought forward in justice to his lordship,
      whose character, I have reason to know, is viewed rather harshly in
      certain quarters. A nobleman who can respect a lady in distressed
      circumstances, and can take a fatherly interest in the fortunes of an
      humble servant girl, shows principles and feelings of too high an order to
      be lightly called in question. I advance no opinions—I offer facts
      only. My endeavour through life is to judge not that I be not judged. One
      of my beloved husband's finest sermons was on that text. I read it
      constantly—in my own copy of the edition printed by subscription, in
      the first days of my widowhood—and at every fresh perusal I derive
      an increase of spiritual benefit and edification.",0,[],"[""Sir Percival was not civil enough—perhaps I ought in justice to say,\n      not composed enough—to take leave of me with the same polite\n      attention. The only person in the house, indeed, who treated me, at that\n      time or at any other, on the footing of a lady in distressed\n      circumsances, was the Count. He had the manners of a true nobleman—he\n      was considerate towards every one. Even the young person (Fanny by name)\n      who attended on Lady Glyde was not beneath his notice. When she was sent\n      away by Sir Percival, his lordship (showing me his sweet little birds at\n      the time) was most kindly anxious to know what had become of her, where\n      she was to go the day she left Blackwater Park, and so on. It is in such\n      little delicate attentions that the advantages of aristocratic birth\n      always show themslves. I make no apology for introducing these\n      particulars—they are brought forward in justice to his lordship,\n      whose character, I have reason to know, is viewed rather harshly in\n      certain quarters. A nobleman who can respect a lady in distressed\n      circumsances, and can take a fatherly interest in the fortunes of an\n      humble servant girl, shows principles and feelings of too high an order to\n      be lightly called in question. I advance no opinions—I offer facts\n      only. My endeavour through life is to judge not that I be not judged. One\n      of my beloved husband's finest sermons was on that text. I read it\n      constantly—in my own copy of the edition printed by subscription, in\n      the first days of my widowhood—and at every fresh perusal I derive\n      an increase of spiritual benefit and edification.""]",
2467,2467,utterance,"There was no improvement in Miss Halcombe, and the second night was even
      worse than the first. Mr. Dawson was constant in his attendance. The
      practical duties of nursing were still divided between the Countess and
      myself, Lady Glyde persisting in sitting up with us, though we both
      entreated her to take some rest. ""My place is by Marian's bedside,"" was
      her only answer. ""Whether I am ill, or well, nothing will induce me to
      lose sight of her.""",2,"['""My place is by Marian\'s bedside,""', '""Whether I am ill, or well, nothing will induce me to\n      lose sight of her.""']","['There was no improvement in MissHalcombe, and the second night was even\n      worse than the first. Mr Dawson was constant in his attendance. The\n      practical duties of nursing were still divided between the Countess and\n      myself, Lady Glyde persisting in sitting up with us, though we both\n      entreated her to take some rest. ', '""My place is by Marian\'s bedside,""', '""Whether I am ill, or well, nothing will induce me to\n      lose sight of her.""']",
2468,2468,narrative,"Towards midday I went downstairs to attend to some of my regular duties.
      An hour afterwards, on my way back to the sick-room, I saw the Count (who
      had gone out again early, for the third time) entering the hall, to all
      appearance in the highest good spirits. Sir Percival, at the same moment,
      put his head out of the library door, and addressed his noble friend, with
      extreme eagerness, in these words—",0,[],"['Towards midday I went downstairs to attend to some of my regular duties.\n      An hour afterwards, on my way back to the sick-room, I saw the Count (who\n      had gone out again early, for the third time) entering the hall, to all\n      appearance in the highest good spirits. Sir Percival, at the same moment,\n      put his head out of the library door, and addressed his noble friend, with\n      extreme eagerness, in these words—']",
2469,2469,utterance,"""Have you found her?""",1,"['""Have you found her?""']","['""Have you found her?""']",
2470,2470,narrative,"His lordship's large face became dimpled all over with placid smiles, but
      he made no reply in words. At the same time Sir Percival turned his head,
      observed that I was approaching the stairs, and looked at me in the most
      rudely angry manner possible.",0,[],"[""His lordship's large face became dimpled all over with placid smiles, but\n      he made no reply in words. At the same time Sir Percival turned his head,\n      observed that I was approaching the stairs, and looked at me in the most\n      rudely angry manner possible.""]",
2471,2471,utterance,"""Come in here and tell me about it,"" he said to the Count. ""Whenever there
      are women in a house they're always sure to be going up or down stairs.""",2,"['""Come in here and tell me about it,""', '""Whenever there\n      are women in a house they\'re always sure to be going up or down stairs.""']","['""Come in here and tell me about it,""', '""Whenever there\n      are women in a house they\'re always sure to be going up or down stairs.""']",
2472,2472,utterance,"""My dear Percival,"" observed his lordship kindly, ""Mrs. Michelson has
      duties. Pray recognise her admirable performance of them as sincerely as I
      do! How is the sufferer, Mrs. Michelson?""",2,"['""My dear Percival,""', '""Mrs. Michelson has\n      duties. Pray recognise her admirable performance of them as sincerely as I\n      do! How is the sufferer, Mrs. Michelson?""']","['""My dear Percival,""', '""Mrs Michelson has\n      duties. Pray recognise her admirable performance of them as sincerely as I\n      do! How is the sufferer, Mrs Michelson?""']",
2473,2473,utterance,"""No better, my lord, I regret to say.""",1,"['""No better, my lord, I regret to say.""']","['""No better, my lord, I regret to say.""']",
2474,2474,utterance,"""Sad—most sad!"" remarked the Count. ""You look fatigued, Mrs.
      Michelson. It is certainly time you and my wife had some help in nursing.
      I think I may be the means of offering you that help. Circumstances have
      happened which will oblige Madame Fosco to travel to London either
      to-morrow or the day after. She will go away in the morning and return at
      night, and she will bring back with her, to relieve you, a nurse of
      excellent conduct and capacity, who is now disengaged. The woman is known
      to my wife as a person to be trusted. Before she comes here say nothing
      about her, if you please, to the doctor, because he will look with an evil
      eye on any nurse of my providing. When she appears in this house she will
      speak for herself, and Mr. Dawson will be obliged to acknowledge that
      there is no excuse for not employing her. Lady Glyde will say the same.
      Pray present my best respects and sympathies to Lady Glyde.""",2,"['""Sad—most sad!""', '""You look fatigued, Mrs.\n      Michelson. It is certainly time you and my wife had some help in nursing.\n      I think I may be the means of offering you that help. Circumstances have\n      happened which will oblige Madame Fosco to travel to London either\n      to-morrow or the day after. She will go away in the morning and return at\n      night, and she will bring back with her, to relieve you, a nurse of\n      excellent conduct and capacity, who is now disengaged. The woman is known\n      to my wife as a person to be trusted. Before she comes here say nothing\n      about her, if you please, to the doctor, because he will look with an evil\n      eye on any nurse of my providing. When she appears in this house she will\n      speak for herself, and Mr. Dawson will be obliged to acknowledge that\n      there is no excuse for not employing her. Lady Glyde will say the same.\n      Pray present my best respects and sympathies to Lady Glyde.""']","['""Sad—most sad!""', '""You look fatigued, Mrs\n      Michelson. It is certainly time you and my wife had some help in nursing.\n      I think I may be the means of offering you that help. Circumsances have\n      happened which will oblige Madame Fosco to travel to London either\n      to-morrow or the day after. She will go away in the morning and return at\n      night, and she will bring back with her, to relieve you, a nurse of\n      excellent conduct and capacity, who is now disengaged. The woman is known\n      to my wife as a person to be trusted. Before she comes here say nothing\n      about her, if you please, to the doctor, because he will look with an evil\n      eye on any nurse of my providing. When she appears in this house she will\n      speak for herself, and Mr Dawson will be obliged to acknowledge that\n      there is no excuse for not employing her. Lady Glyde will say the same.\n      Pray present my best respects and sympathies to Lady Glyde.""']",
2475,2475,narrative,"I expressed my grateful acknowledgments for his lordship's kind
      consideration. Sir Percival cut them short by calling to his noble friend
      (using, I regret to say, a profane expression) to come into the library,
      and not to keep him waiting there any longer.",0,[],"[""I expressed my grateful acknowledgments for his lordship's kind\n      consideration. Sir Percival cut them short by calling to his noble friend\n      (using, I regret to say, a profane expression) to come into the library,\n      and not to keep him waiting there any longer.""]",
2476,2476,narrative,"I proceeded upstairs. We are poor erring creatures, and however well
      established a woman's principles may be she cannot always keep on her
      guard against the temptation to exercise an idle curiosity. I am ashamed
      to say that an idle curiosity, on this occasion, got the better of my
      principles, and made me unduly inquisitive about the question which Sir
      Percival had addressed to his noble friend at the library door. Who was
      the Count expected to find in the course of his studious morning rambles
      at Blackwater Park? A woman, it was to be presumed, from the terms of Sir
      Percival's inquiry. I did not suspect the Count of any impropriety—I
      knew his moral character too well. The only question I asked myself was—Had
      he found her?",0,[],"[""I proceeded upstairs. We are poor erring creatures, and however well\n      established a woman's principles may be she cannot always keep on her\n      guard against the temptation to exercise an idle curiosity. I am ashamed\n      to say that an idle curiosity, on this occasion, got the better of my\n      principles, and made me unduly inquisitive about the question which Sir\n      Percival had addressed to his noble friend at the library door. Who was\n      the Count expected to find in the course of his studious morning rambles\n      at Blackwater Park? A woman, it was to be presumed, from the termsof Sir\n      Percival's inquiry. I did not suspect the Count of any impropriety—I\n      knew his moral character too well. The only question I asked myself was—Had\n      he found her?""]",
2477,2477,narrative,"To resume. The night passed as usual without producing any change for the
      better in Miss Halcombe. The next day she seemed to improve a little. The
      day after that her ladyship the Countess, without mentioning the object of
      her journey to any one in my hearing, proceeded by the morning train to
      London—her noble husband, with his customary attention, accompanying
      her to the station.",0,[],"['To resume. The night passed as usual without producing any change for the\n      better in MissHalcombe. The next day she seemed to improve a little. The\n      day after that her ladyship the Countess, without mentioning the object of\n      her journey to any one in my hearing, proceeded by the morning train to\n      London—her noble husband, with his customary attention, accompanying\n      her to the station.']",
