,para_index,tag,para,num_utterances,raw_utter_list,tokenized_sent,chapter_tag
1857,1857,utterance,"""I wish I could forget it,"" was the answer.",1,"['""I wish I could forget it,""']","['""I wish I could forget it,""', ' was the answer.']",CHAPTER XX
1858,1858,utterance,"""You will when you are out of the country: when you get back to Spanish Town, you may think of her as dead and buried—or rather, you need not think of her at all.""",1,"['""You will when you are out of the country: when you get back to Spanish Town, you may think of her as dead and buried—or rather, you need not think of her at all.""']","['""You will when you are out of the country: when you get back to Spanish Town, you may think of her as dead and buried—or rather, you need not think of her at all.""']",CHAPTER XX
1859,1859,utterance,"""Impossible to forget this night!""",1,"['""Impossible to forget this night!""']","['""Impossible to forget this night!""']",CHAPTER XX
1860,1860,utterance,"""It is not impossible: have some energy, man.  You thought you were as dead as a herring two hours since, and you are all alive and talking now.  There!—Carter has done with you or nearly so; I’ll make you decent in a trice.  Jane"" (he turned to me for the first time since his re-entrance), ""take this key: go down into my bedroom, and walk straight forward into my dressing-room: open the top drawer of the wardrobe and take out a clean shirt and neck-handkerchief: bring them here; and be nimble.""",2,"['""It is not impossible: have some energy, man.\xa0 You thought you were as dead as a herring two hours since, and you are all alive and talking now.\xa0 There!—Carter has done with you or nearly so; I’ll make you decent in a trice.\xa0 Jane""', '""take this key: go down into my bedroom, and walk straight forward into my dressing-room: open the top drawer of the wardrobe and take out a clean shirt and neck-handkerchief: bring them here; and be nimble.""']","['""It is not impossible: have some energy, man.\xa0 You thought you were as dead as a herring two hours since, and you are all alive and talking now.\xa0 There!—Carter has done with you or nearly so; I’ll make you decent in a trice.\xa0 Jane""', '""take this key: go down into my bedroom, and walk straight forward into my dressing-room: open the top drawer of the wardrobe and take out a clean shirt and neck-handkerchief: bring them here; and be nimble.""']",CHAPTER XX
1861,1861,narrative,"I went; sought the repository he had mentioned, found the articles named, and returned with them.",0,[],"['I went; sought the repository he had mentioned, found the articles named, and returned with them.']",CHAPTER XX
1862,1862,utterance,"""Now,"" said he, ""go to the other side of the bed while I order his toilet; but don’t leave the room: you may be wanted again.""",2,"['""Now,""', '""go to the other side of the bed while I order his toilet; but don’t leave the room: you may be wanted again.""']","['""Now,""', '""go to the other side of the bed while I order his toilet; but don’t leave the room: you may be wanted again.""']",CHAPTER XX
1863,1863,narrative,I retired as directed.,0,[],['I retired as directed.'],CHAPTER XX
1864,1864,utterance,"""Was anybody stirring below when you went down, Jane?"" inquired Mr. Rochester presently.",1,"['""Was anybody stirring below when you went down, Jane?""']","['""Was anybody stirring below when you went down, Jane?""', ' inquired Mr Rochester presently.']",CHAPTER XX
1865,1865,utterance,"""No, sir; all was very still.""",1,"['""No, sir; all was very still.""']","['""No, sir; all was very still.""']",CHAPTER XX
1866,1866,utterance,"""We shall get you off cannily, Dick: and it will be better, both for your sake, and for that of the poor creature in yonder.  I have striven long to avoid exposure, and I should not like it to come at last.  Here, Carter, help him on with his waist-coat.  Where did you leave your furred cloak?  You can’t travel a mile without that, I know, in this damned cold climate.  In your room?—Jane, run down to Mr. Mason’s room,—the one next mine,—and fetch a cloak you will see there.""",1,"['""We shall get you off cannily, Dick: and it will be better, both for your sake, and for that of the poor creature in yonder.\xa0 I have striven long to avoid exposure, and I should not like it to come at last.\xa0 Here, Carter, help him on with his waist-coat.\xa0 Where did you leave your furred cloak?\xa0 You can’t travel a mile without that, I know, in this damned cold climate.\xa0 In your room?—Jane, run down to Mr. Mason’s room,—the one next mine,—and fetch a cloak you will see there.""']","['""We shall get you off cannily, Dick: and it will be better, both for your sake, and for that of the poor creature in yonder.\xa0 I have striven long to avoid exposure, and I should not like it to come at last.\xa0 Here, Carter, help him on with his waist-coat.\xa0 Where did you leave your furred cloak?\xa0 You can’t travel a mile without that, I know, in this damned cold climate.\xa0 In your room?—Jane, run down to Mr Mason’s room,—the one next mine,—and fetch a cloak you will see there.""']",CHAPTER XX
1867,1867,narrative,"Again I ran, and again returned, bearing an immense mantle lined and edged with fur.",0,[],"['Again I ran, and again returned, bearing an immense mantle lined and edged with fur.']",CHAPTER XX
1868,1868,utterance,"""Now, I’ve another errand for you,"" said my untiring master; ""you must away to my room again.  What a mercy you are shod with velvet, Jane!—a clod-hopping messenger would never do at this juncture.  You must open the middle drawer of my toilet-table and take out a little phial and a little glass you will find there,—quick!""",2,"['""Now, I’ve another errand for you,""', '""you must away to my room again.\xa0 What a mercy you are shod with velvet, Jane!—a clod-hopping messenger would never do at this juncture.\xa0 You must open the middle drawer of my toilet-table and take out a little phial and a little glass you will find there,—quick!""']","['""Now, I’ve another errand for you,""', '""you must away to my room again.\xa0 What a mercy you are shod with velvet, Jane!—a clod-hopping messenger would never do at this juncture.\xa0 You must open the middle drawer of my toilet-table and take out a little phial and a little glass you will find there,—quick!""']",CHAPTER XX
1869,1869,narrative,"I flew thither and back, bringing the desired vessels.",0,[],"['I flew thither and back, bringing the desired vessels.']",CHAPTER XX
1870,1870,utterance,"""That’s well!  Now, doctor, I shall take the liberty of administering a dose myself, on my own responsibility.  I got this cordial at Rome, of an Italian charlatan—a fellow you would have kicked, Carter.  It is not a thing to be used indiscriminately, but it is good upon occasion: as now, for instance.  Jane, a little water.""",1,"['""That’s well!\xa0 Now, doctor, I shall take the liberty of administering a dose myself, on my own responsibility.\xa0 I got this cordial at Rome, of an Italian charlatan—a fellow you would have kicked, Carter.\xa0 It is not a thing to be used indiscriminately, but it is good upon occasion: as now, for instance.\xa0 Jane, a little water.""']","['""That’s well!\xa0 Now, doctor, I shall take the liberty of administering a dose myself, on my own responsibility.\xa0 I got this cordial at Rome, of an Italian charlatan—a fellow you would have kicked, Carter.\xa0 It is not a thing to be used indiscriminately, but it is good upon occasion: as now, for instance.\xa0 Jane, a little water.""']",CHAPTER XX
1871,1871,narrative,"He held out the tiny glass, and I half filled it from the water-bottle on the washstand.",0,[],"['He held out the tiny glass, and I half filled it from the water-bottle on the washstand.']",CHAPTER XX
1872,1872,utterance,"""That will do;—now wet the lip of the phial.""",1,"['""That will do;—now wet the lip of the phial.""']","['""That will do;—now wet the lip of the phial.""']",CHAPTER XX
1873,1873,narrative,"I did so; he measured twelve drops of a crimson liquid, and presented it to Mason.",0,[],"['I did so; he measured twelve drops of a crimsn liquid, and presented it to Mason.']",CHAPTER XX
1874,1874,utterance,"""Drink, Richard: it will give you the heart you lack, for an hour or so.""",1,"['""Drink, Richard: it will give you the heart you lack, for an hour or so.""']","['""Drink, Richard: it will give you the heart you lack, for an hour or so.""']",CHAPTER XX
1875,1875,utterance,"""But will it hurt me?—is it inflammatory?""",1,"['""But will it hurt me?—is it inflammatory?""']","['""But will it hurt me?—is it inflammatory?""']",CHAPTER XX
1876,1876,utterance,"""Drink! drink! drink!""",1,"['""Drink! drink! drink!""']","['""Drink! drink! drink!""']",CHAPTER XX
1877,1877,narrative,"Mr. Mason obeyed, because it was evidently useless to resist.  He was dressed now: he still looked pale, but he was no longer gory and sullied.  Mr. Rochester let him sit three minutes after he had swallowed the liquid; he then took his arm—",0,[],"['Mr Mason obeyed, because it was evidently useless to resist.\xa0 He was dressed now: he still looked pale, but he was no longer gory and sullied.\xa0 Mr Rochester let him sit three minutes after he had swallowed the liquid; he then took his arm—']",CHAPTER XX
1878,1878,utterance,"""Now I am sure you can get on your feet,"" he said—""try.""",2,"['""Now I am sure you can get on your feet,""', '""try.""']","['""Now I am sure you can get on your feet,""', '""try.""']",CHAPTER XX
1879,1879,narrative,The patient rose.,0,[],['The patient rose.'],CHAPTER XX
1880,1880,utterance,"""Carter, take him under the other shoulder.  Be of good cheer, Richard; step out—that’s it!""",1,"['""Carter, take him under the other shoulder.\xa0 Be of good cheer, Richard; step out—that’s it!""']","['""Carter, take him under the other shoulder.\xa0 Be of good cheer, Richard; step out—that’s it!""']",CHAPTER XX
1881,1881,utterance,"""I do feel better,"" remarked Mr. Mason.",1,"['""I do feel better,""']","['""I do feel better,""', ' remarked Mr Mason.']",CHAPTER XX
1882,1882,utterance,"""I am sure you do.  Now, Jane, trip on before us away to the backstairs; unbolt the side-passage door, and tell the driver of the post-chaise you will see in the yard—or just outside, for I told him not to drive his rattling wheels over the pavement—to be ready; we are coming: and, Jane, if any one is about, come to the foot of the stairs and hem.""",1,"['""I am sure you do.\xa0 Now, Jane, trip on before us away to the backstairs; unbolt the side-passage door, and tell the driver of the post-chaise you will see in the yard—or just outside, for I told him not to drive his rattling wheels over the pavement—to be ready; we are coming: and, Jane, if any one is about, come to the foot of the stairs and hem.""']","['""I am sure you do.\xa0 Now, Jane, trip on before us away to the backstairs; unbolt the side-passage door, and tell the driver of the post-chaise you will see in the yard—or just outside, for I told him not to drive his rattling wheels over the pavement—to be ready; we are coming: and, Jane, if any one is about, come to the foot of the stairs and hem.""']",CHAPTER XX
1883,1883,narrative,"It was by this time half-past five, and the sun was on the point of rising; but I found the kitchen still dark and silent.  The side-passage door was fastened; I opened it with as little noise as possible: all the yard was quiet; but the gates stood wide open, and there was a post-chaise, with horses ready harnessed, and driver seated on the box, stationed outside.  I approached him, and said the gentlemen were coming; he nodded: then I looked carefully round and listened.  The stillness of early morning slumbered everywhere; the curtains were yet drawn over the servants’ chamber windows; little birds were just twittering in the blossom-blanched orchard trees, whose boughs drooped like white garlands over the wall enclosing one side of the yard; the carriage horses stamped from time to time in their closed stables: all else was still.",0,[],"['It was by this time half-past five, and the sun was on the point of rising; but I found the kitchen still dark and silent.\xa0 The side-passage door was fastened; I opened it with as little noise as possible: all the yard was quiet; but the gates stood wide open, and there was a post-chaise, with horses ready harnessed, and driver seated on the box, stationed outside.\xa0 I approached him, and said the gentlemen were coming; he nodded: then I looked carefully round and listened.\xa0 The stillness of early morning slumbered everywhere; the curtains were yet drawn over the servants’ chamber windows; little birds were just twittering in the blossom-blanched orchard trees, whose boughs drooped like white garlands over the wall enclosing one side of the yard; the carriage horses stamped from time to time in their closed stables: all else was still.']",CHAPTER XX
1884,1884,narrative,"The gentlemen now appeared.  Mason, supported by Mr. Rochester and the surgeon, seemed to walk with tolerable ease: they assisted him into the chaise; Carter followed.",0,[],"['The gentlemen now appeared.\xa0 Mason, supported by Mr Rochester and the surgeon, seemed to walk with tolerable ease: they assisted him into the chaise; Carter followed.']",CHAPTER XX
1885,1885,utterance,"""Take care of him,"" said Mr. Rochester to the latter, ""and keep him at your house till he is quite well: I shall ride over in a day or two to see how he gets on.  Richard, how is it with you?""",2,"['""Take care of him,""', '""and keep him at your house till he is quite well: I shall ride over in a day or two to see how he gets on.\xa0 Richard, how is it with you?""']","['""Take care of him,""', '""and keep him at your house till he is quite well: I shall ride over in a day or two to see how he gets on.\xa0 Richard, how is it with you?""']",CHAPTER XX
1886,1886,utterance,"""The fresh air revives me, Fairfax.""",1,"['""The fresh air revives me, Fairfax.""']","['""The fresh air revives me, Fairfax.""']",CHAPTER XX
1887,1887,utterance,"""Leave the window open on his side, Carter; there is no wind—good-bye, Dick.""",1,"['""Leave the window open on his side, Carter; there is no wind—good-bye, Dick.""']","['""Leave the window open on his side, Carter; there is no wind—good-bye, Dick.""']",CHAPTER XX
1888,1888,utterance,"""Fairfax—""",1,"['""Fairfax—""']","['""Fairfax—""']",CHAPTER XX
1889,1889,utterance,"""Well what is it?""",1,"['""Well what is it?""']","['""Well what is it?""']",CHAPTER XX
1890,1890,utterance,"""Let her be taken care of; let her be treated as tenderly as may be: let her—"" he stopped and burst into tears.",1,"['""Let her be taken care of; let her be treated as tenderly as may be: let her—""']","['""Let her be taken care of; let her be treated as tenderly as may be: let her—""', ' he stopped and burst into tears.']",CHAPTER XX
1891,1891,utterance,"""I do my best; and have done it, and will do it,"" was the answer: he shut up the chaise door, and the vehicle drove away.",1,"['""I do my best; and have done it, and will do it,""']","['""I do my best; and have done it, and will do it,""', ' was the answer: he shut up the chaise door, and the vehicle drove away.']",CHAPTER XX
1892,1892,utterance,"""Yet would to God there was an end of all this!"" added Mr. Rochester, as he closed and barred the heavy yard-gates.",1,"['""Yet would to God there was an end of all this!""']","['""Yet would to God there was an end of all this!""', ' added Mr Rochester, as he closed and barred the heavy yard-gates.']",CHAPTER XX
1893,1893,utterance,"This done, he moved with slow step and abstracted air towards a door in the wall bordering the orchard.  I, supposing he had done with me, prepared to return to the house; again, however, I heard him call ""Jane!""  He had opened the portal and stood at it, waiting for me.",1,"['""Jane!""']","['This done, he moved with slow step and abstracted air towards a door in the wall bordering the orchard.\xa0 I, supposing he had done with me, prepared to return to the house; again, however, I heard him call ', '""Jane!""', '\xa0 He had opened the portal and stood at it, waiting for me.']",CHAPTER XX
1894,1894,utterance,"""Come where there is some freshness, for a few moments,"" he said; ""that house is a mere dungeon: don’t you feel it so?""",2,"['""Come where there is some freshness, for a few moments,""', '""that house is a mere dungeon: don’t you feel it so?""']","['""Come where there is some freshness, for a few moments,""', '""that house is a mere dungeon: don’t you feel it so?""']",CHAPTER XX
1895,1895,utterance,"""It seems to me a splendid mansion, sir.""",1,"['""It seems to me a splendid mansion, sir.""']","['""It seemsto me a splendid mansion, sir.""']",CHAPTER XX
1896,1896,utterance,"""The glamour of inexperience is over your eyes,"" he answered; ""and you see it through a charmed medium: you cannot discern that the gilding is slime and the silk draperies cobwebs; that the marble is sordid slate, and the polished woods mere refuse chips and scaly bark.  Now here"" (he pointed to the leafy enclosure we had entered) ""all is real, sweet, and pure.""",3,"['""The glamour of inexperience is over your eyes,""', '""and you see it through a charmed medium: you cannot discern that the gilding is slime and the silk draperies cobwebs; that the marble is sordid slate, and the polished woods mere refuse chips and scaly bark.\xa0 Now here""', '""all is real, sweet, and pure.""']","['""The glamour of inexperience is over your eyes,""', '""and you see it through a charmed medium: you cannot discern that the gilding is slime and the silk draperies cobwebs; that the marble is sordid slate, and the polished woods mere refuse chips and scaly bark.\xa0 Now here""', '""all is real, sweet, and pure.""']",CHAPTER XX
1897,1897,narrative,"He strayed down a walk edged with box, with apple trees, pear trees, and cherry trees on one side, and a border on the other full of all sorts of old-fashioned flowers, stocks, sweet-williams, primroses, pansies, mingled with southernwood, sweet-briar, and various fragrant herbs.  They were fresh now as a succession of April showers and gleams, followed by a lovely spring morning, could make them: the sun was just entering the dappled east, and his light illumined the wreathed and dewy orchard trees and shone down the quiet walks under them.",0,[],"['He strayed down a walk edged with box, with apple trees, pear trees, and cherry trees on one side, and a border on the other full of all sorts of old-fashioned flowers, stocks, sweet-williams primrses, pansies, mingled with southernwood, sweet-briar, and various fragrant herbs.\xa0 They were fresh now as a succession of April showers and gleams followed by a lovely spring morning, could make them: the sun was just entering the dappled east, and his light illumined the wreathed and dewy orchard trees and shone down the quiet walks under them.']",CHAPTER XX
1898,1898,utterance,"""Jane, will you have a flower?""",1,"['""Jane, will you have a flower?""']","['""Jane, will you have a flower?""']",CHAPTER XX
1899,1899,narrative,"He gathered a half-blown rose, the first on the bush, and offered it to me.",0,[],"['He gathered a half-blown rose, the first on the bush, and offered it to me.']",CHAPTER XX
1900,1900,utterance,"""Thank you, sir.""",1,"['""Thank you, sir.""']","['""Thank you, sir.""']",CHAPTER XX
1901,1901,utterance,"""Do you like this sunrise, Jane?  That sky with its high and light clouds which are sure to melt away as the day waxes warm—this placid and balmly atmosphere?""",1,"['""Do you like this sunrise, Jane?\xa0 That sky with its high and light clouds which are sure to melt away as the day waxes warm—this placid and balmly atmosphere?""']","['""Do you like this sunrise, Jane?\xa0 That sky with its high and light clouds which are sure to melt away as the day waxes warm—this placid and balmly atmosphere?""']",CHAPTER XX
1902,1902,utterance,"""I do, very much.""",1,"['""I do, very much.""']","['""I do, very much.""']",CHAPTER XX
1903,1903,utterance,"""You have passed a strange night, Jane.""",1,"['""You have passed a strange night, Jane.""']","['""You have passed a strange night, Jane.""']",CHAPTER XX
1904,1904,utterance,"""Yes, sir.""",1,"['""Yes, sir.""']","['""Yes, sir.""']",CHAPTER XX
1905,1905,utterance,"""And it has made you look pale—were you afraid when I left you alone with Mason?""",1,"['""And it has made you look pale—were you afraid when I left you alone with Mason?""']","['""And it has made you look pale—were you afraid when I left you alone with Mason?""']",CHAPTER XX
1906,1906,utterance,"""I was afraid of some one coming out of the inner room.""",1,"['""I was afraid of some one coming out of the inner room.""']","['""I was afraid of some one coming out of the inner room.""']",CHAPTER XX
1907,1907,utterance,"""But I had fastened the door—I had the key in my pocket: I should have been a careless shepherd if I had left a lamb—my pet lamb—so near a wolf’s den, unguarded: you were safe.""",1,"['""But I had fastened the door—I had the key in my pocket: I should have been a careless shepherd if I had left a lamb—my pet lamb—so near a wolf’s den, unguarded: you were safe.""']","['""But I had fastened the door—I had the key in my pocket: I should have been a careless shepherd if I had left a lamb—my pet lamb—so near a wolf’s den, unguarded: you were safe.""']",CHAPTER XX
1908,1908,utterance,"""Will Grace Poole live here still, sir?""",1,"['""Will Grace Poole live here still, sir?""']","['""Will Grace Poole live here still, sir?""']",CHAPTER XX
1909,1909,utterance,"""Oh yes! don’t trouble your head about her—put the thing out of your thoughts.""",1,"['""Oh yes! don’t trouble your head about her—put the thing out of your thoughts.""']","['""Oh yes! don’t trouble your head about her—put the thing out of your thoughts.""']",CHAPTER XX
1910,1910,utterance,"""Yet it seems to me your life is hardly secure while she stays.""",1,"['""Yet it seems to me your life is hardly secure while she stays.""']","['""Yet it seemsto me your life is hardly secure while she stays.""']",CHAPTER XX
1911,1911,utterance,"""Never fear—I will take care of myself.""",1,"['""Never fear—I will take care of myself.""']","['""Never fear—I will take care of myself.""']",CHAPTER XX
1912,1912,utterance,"""Is the danger you apprehended last night gone by now, sir?""",1,"['""Is the danger you apprehended last night gone by now, sir?""']","['""Is the danger you apprehended last night gone by now, sir?""']",CHAPTER XX
1913,1913,utterance,"""I cannot vouch for that till Mason is out of England: nor even then.  To live, for me, Jane, is to stand on a crater-crust which may crack and spue fire any day.""",1,"['""I cannot vouch for that till Mason is out of England: nor even then.\xa0 To live, for me, Jane, is to stand on a crater-crust which may crack and spue fire any day.""']","['""I cannot vouch for that till Mason is out of England: nor even then.\xa0 To live, for me, Jane, is to stand on a crater-crust which may crack and spue fire any day.""']",CHAPTER XX
1914,1914,utterance,"""But Mr. Mason seems a man easily led.  Your influence, sir, is evidently potent with him: he will never set you at defiance or wilfully injure you.""",1,"['""But Mr. Mason seems a man easily led.\xa0 Your influence, sir, is evidently potent with him: he will never set you at defiance or wilfully injure you.""']","['""But Mr Mason seemsa man easily led.\xa0 Your influence, sir, is evidently potent with him: he will never set you at defiance or wilfully injure you.""']",CHAPTER XX
1915,1915,utterance,"""Oh, no!  Mason will not defy me; nor, knowing it, will he hurt me—but, unintentionally, he might in a moment, by one careless word, deprive me, if not of life, yet for ever of happiness.""",1,"['""Oh, no!\xa0 Mason will not defy me; nor, knowing it, will he hurt me—but, unintentionally, he might in a moment, by one careless word, deprive me, if not of life, yet for ever of happiness.""']","['""Oh, no!\xa0 Mason will not defy me; nor, knowing it, will he hurt me—but, unintentionally, he might in a moment, by one careless word, deprive me, if not of life, yet for ever of happiness.""']",CHAPTER XX
1916,1916,utterance,"""Tell him to be cautious, sir: let him know what you fear, and show him how to avert the danger.""",1,"['""Tell him to be cautious, sir: let him know what you fear, and show him how to avert the danger.""']","['""Tell him to be cautious, sir: let him know what you fear, and show him how to avert the danger.""']",CHAPTER XX
1917,1917,narrative,"He laughed sardonically, hastily took my hand, and as hastily threw it from him.",0,[],"['He laughed sardonically, hastily took my hand, and as hastily threw it from him.']",CHAPTER XX
1918,1918,utterance,"""If I could do that, simpleton, where would the danger be?  Annihilated in a moment.  Ever since I have known Mason, I have only had to say to him ‘Do that,’ and the thing has been done.  But I cannot give him orders in this case: I cannot say ‘Beware of harming me, Richard;’ for it is imperative that I should keep him ignorant that harm to me is possible.  Now you look puzzled; and I will puzzle you further.  You are my little friend, are you not?""",1,"['""If I could do that, simpleton, where would the danger be?\xa0 Annihilated in a moment.\xa0 Ever since I have known Mason, I have only had to say to him ‘Do that,’ and the thing has been done.\xa0 But I cannot give him orders in this case: I cannot say ‘Beware of harming me, Richard;’ for it is imperative that I should keep him ignorant that harm to me is possible.\xa0 Now you look puzzled; and I will puzzle you further.\xa0 You are my little friend, are you not?""']","['""If I could do that, simpleton, where would the danger be?\xa0 Annihilated in a moment.\xa0 Ever since I have known Mason, I have only had to say to him ‘Do that,’ and the thing has been done.\xa0 But I cannot give him orders in this case: I cannot say ‘Beware of harming me, Richard;’ for it is imperative that I should keep him ignorant that harm to me is possible.\xa0 Now you look puzzled; and I will puzzle you further.\xa0 You are my little friend, are you not?""']",CHAPTER XX
1919,1919,utterance,"""I like to serve you, sir, and to obey you in all that is right.""",1,"['""I like to serve you, sir, and to obey you in all that is right.""']","['""I like to serve you, sir, and to obey you in all that is right.""']",CHAPTER XX
1920,1920,utterance,"""Precisely: I see you do.  I see genuine contentment in your gait and mien, your eye and face, when you are helping me and pleasing me—working for me, and with me, in, as you characteristically say, ‘all that is right:’ for if I bid you do what you thought wrong, there would be no light-footed running, no neat-handed alacrity, no lively glance and animated complexion.  My friend would then turn to me, quiet and pale, and would say, ‘No, sir; that is impossible: I cannot do it, because it is wrong;’ and would become immutable as a fixed star.  Well, you too have power over me, and may injure me: yet I dare not show you where I am vulnerable, lest, faithful and friendly as you are, you should transfix me at once.""",1,"['""Precisely: I see you do.\xa0 I see genuine contentment in your gait and mien, your eye and face, when you are helping me and pleasing me—working for me, and with me, in, as you characteristically say, ‘all that is right:’ for if I bid you do what you thought wrong, there would be no light-footed running, no neat-handed alacrity, no lively glance and animated complexion.\xa0 My friend would then turn to me, quiet and pale, and would say, ‘No, sir; that is impossible: I cannot do it, because it is wrong;’ and would become immutable as a fixed star.\xa0 Well, you too have power over me, and may injure me: yet I dare not show you where I am vulnerable, lest, faithful and friendly as you are, you should transfix me at once.""']","['""Precisely: I see you do.\xa0 I see genuine contentment in your gait and mien, your eye and face, when you are helping me and pleasing me—working for me, and with me, in, as you characteristically say, ‘all that is right:’ for if I bid you do what you thought wrong, there would be no light-footed running, no neat-handed alacrity, no lively glance and animated complexion.\xa0 My friend would then turn to me, quiet and pale, and would say, ‘No, sir; that is impossible: I cannot do it, because it is wrong;’ and would become immutable as a fixed star.\xa0 Well, you too have power over me, and may injure me: yet I dare not show you where I am vulnerable, lest, faithful and friendly as you are, you should transfix me at once.""']",CHAPTER XX
1921,1921,utterance,"""If you have no more to fear from Mr. Mason than you have from me, sir, you are very safe.""",1,"['""If you have no more to fear from Mr. Mason than you have from me, sir, you are very safe.""']","['""If you have no more to fear from Mr Mason than you have from me, sir, you are very safe.""']",CHAPTER XX
1922,1922,utterance,"""God grant it may be so!  Here, Jane, is an arbour; sit down.""",1,"['""God grant it may be so!\xa0 Here, Jane, is an arbour; sit down.""']","['""God grant it may be so!\xa0 Here, Jane, is an arbour; sit down.""']",CHAPTER XX
1923,1923,narrative,"The arbour was an arch in the wall, lined with ivy; it contained a rustic seat.  Mr. Rochester took it, leaving room, however, for me: but I stood before him.",0,[],"['The arbour was an arch in the wall, lined with ivy; it contained a rustic seat.\xa0 Mr Rochester took it, leaving room, however, for me: but I stood before him.']",CHAPTER XX
1924,1924,utterance,"""Sit,"" he said; ""the bench is long enough for two.  You don’t hesitate to take a place at my side, do you?  Is that wrong, Jane?""",2,"['""Sit,""', '""the bench is long enough for two.\xa0 You don’t hesitate to take a place at my side, do you?\xa0 Is that wrong, Jane?""']","['""Sit,""', '""the bench is long enough for two.\xa0 You don’t hesitate to take a place at my side, do you?\xa0 Is that wrong, Jane?""']",CHAPTER XX
1925,1925,narrative,"I answered him by assuming it: to refuse would, I felt, have been unwise.",0,[],"['I answered him by assuming it: to refuse would, I felt, have been unwise.']",CHAPTER XX
1926,1926,utterance,"""Now, my little friend, while the sun drinks the dew—while all the flowers in this old garden awake and expand, and the birds fetch their young ones’ breakfast out of the Thornfield, and the early bees do their first spell of work—I’ll put a case to you, which you must endeavour to suppose your own: but first, look at me, and tell me you are at ease, and not fearing that I err in detaining you, or that you err in staying.""",1,"['""Now, my little friend, while the sun drinks the dew—while all the flowers in this old garden awake and expand, and the birds fetch their young ones’ breakfast out of the Thornfield, and the early bees do their first spell of work—I’ll put a case to you, which you must endeavour to suppose your own: but first, look at me, and tell me you are at ease, and not fearing that I err in detaining you, or that you err in staying.""']","['""Now, my little friend, while the sun drinks the dew—while all the flowers in this old garden awake and expand, and the birds fetch their young ones’ breakfast out of the Thornfield, and the early bees do their first spell of work—I’ll put a case to you, which you must endeavour to suppose your own: but first, look at me, and tell me you are at ease, and not fearing that I err in detaining you, or that you err in staying.""']",CHAPTER XX
1927,1927,utterance,"""No, sir; I am content.""",1,"['""No, sir; I am content.""']","['""No, sir; I am content.""']",CHAPTER XX
